ID,probability
TEST_06977,0.24046330244467434
TEST_06978,0.0029056205652911106
TEST_06979,0.17577648644103194
TEST_06980,0.4946503371046926
TEST_06981,0.44597128345739495
TEST_06982,0.2582558451230606
TEST_06983,0.3114701751746684
TEST_06984,0.38764180432070905
TEST_06985,0.22989896133621374
TEST_06986,0.0028070860158709845
TEST_06987,0.15939000606449877
TEST_06988,0.2841780757168883
TEST_06989,0.46575017939913527
TEST_06990,0.43180510957616436
TEST_06991,0.0028902122097483997
TEST_06992,0.384525808572842
TEST_06993,0.07565208346870109
TEST_06994,0.49685945686590405
TEST_06995,0.3377785838265321
TEST_06996,0.3900107054995395
TEST_06997,0.3383316075327184
TEST_06998,0.3251487223169965
TEST_06999,0.25491529038072686
TEST_07000,0.43031618551054684
TEST_07001,0.32850510087386514
TEST_07002,0.3084536556363453
TEST_07003,0.4321490791963566
TEST_07004,0.40714312129042096
TEST_07005,0.319742032182108
TEST_07006,0.053475796582184605
TEST_07007,0.5223864107594625
TEST_07008,0.0030448710795507126
TEST_07009,0.31469636885589963
TEST_07010,0.4081354086191476
TEST_07011,0.2013043198850369
TEST_07012,0.3267903991645489
TEST_07013,0.4404772148682964
TEST_07014,0.002823406530993374
TEST_07015,0.4667024575955821
TEST_07016,0.15889218626090038
TEST_07017,0.30603986447466214
TEST_07018,0.453413264555365
TEST_07019,0.36212895970963477
TEST_07020,0.12845241355133774
TEST_07021,0.3259530984631017
TEST_07022,0.2332602818682779
TEST_07023,0.33708896349401496
TEST_07024,0.38496864988796853
TEST_07025,0.4647222273077596
TEST_07026,0.002804331610466025
TEST_07027,0.20313281173802628
TEST_07028,0.4649853405398723
TEST_07029,0.5173961841281474
TEST_07030,0.2587666091848817
TEST_07031,0.39235668794986384
TEST_07032,0.14697561555954686
TEST_07033,0.1790149044951687
TEST_07034,0.00284765839309128
TEST_07035,0.3148694811781355
TEST_07036,0.36037195358737517
TEST_07037,0.4869408783580293
TEST_07038,0.456985364735701
TEST_07039,0.00266834117133772
TEST_07040,0.21883622607619252
TEST_07041,0.396587795213974
TEST_07042,0.442280503215706
TEST_07043,0.3752237611148185
TEST_07044,0.511572340418284
TEST_07045,0.1945165724001707
TEST_07046,0.0028438822129261882
TEST_07047,0.0028218122332702464
TEST_07048,0.48639340154943117
TEST_07049,0.342269982830525
TEST_07050,0.002673711518464074
TEST_07051,0.4903589922539588
TEST_07052,0.2545767091257083
TEST_07053,0.37130087600731837
TEST_07054,0.3682676442581104
TEST_07055,0.4183290631094678
TEST_07056,0.06989538933661911
TEST_07057,0.2589183659567848
TEST_07058,0.30758688138641255
TEST_07059,0.20474755766913322
TEST_07060,0.3289869208018352
TEST_07061,0.3840682605250691
TEST_07062,0.3071704911042453
TEST_07063,0.2578055526664788
TEST_07064,0.22107552920810758
TEST_07065,0.35910361603824204
TEST_07066,0.28257113869416794
TEST_07067,0.41401486792154996
TEST_07068,0.0026654514891533165
TEST_07069,0.002803022349629718
TEST_07070,0.0026172592342213084
TEST_07071,0.4047701031101587
TEST_07072,0.1906409776583458
TEST_07073,0.5677172596203954
TEST_07074,0.09547300759758826
TEST_07075,0.09568479269340831
TEST_07076,0.08571671255902599
TEST_07077,0.43254764219369624
TEST_07078,0.022081828904802675
TEST_07079,0.26190842358725785
TEST_07080,0.26310165324549384
TEST_07081,0.2483239389690308
TEST_07082,0.1331376051477068
TEST_07083,0.4799064533769111
TEST_07084,0.2938257124865256
TEST_07085,0.320624223583776
TEST_07086,0.20698821864116726
TEST_07087,0.44255076427017914
TEST_07088,0.40822318407720815
TEST_07089,0.33183644516390315
TEST_07090,0.32497494656444154
TEST_07091,0.3003267132832117
TEST_07092,0.10990948340202714
TEST_07093,0.00289640804871757
TEST_07094,0.27358443982725683
TEST_07095,0.002684772028634025
TEST_07096,0.40763059680517333
TEST_07097,0.22259855355885277
TEST_07098,0.22576262417766566
TEST_07099,0.19301021868403734
TEST_07100,0.4682452221878267
TEST_07101,0.3676825005812195
TEST_07102,0.22050534504634778
TEST_07103,0.2682506665648538
TEST_07104,0.10921594662818547
TEST_07105,0.3417896480474152
TEST_07106,0.09543369599099365
TEST_07107,0.4405917295454698
TEST_07108,0.4358308967183772
TEST_07109,0.0028057785259747474
TEST_07110,0.3433691205565218
TEST_07111,0.29428565941192947
TEST_07112,0.33285971736757947
TEST_07113,0.224756596623839
TEST_07114,0.38054031964020985
TEST_07115,0.305640311017787
TEST_07116,0.18349002763603062
TEST_07117,0.4343884159092054
TEST_07118,0.002823437381115302
TEST_07119,0.26495753286040585
TEST_07120,0.27532550077829643
TEST_07121,0.2604367844065154
TEST_07122,0.002789020383075789
TEST_07123,0.32680865721644536
TEST_07124,0.22632214466874118
TEST_07125,0.25818978687895794
TEST_07126,0.25766824858800513
TEST_07127,0.0028528729044208618
TEST_07128,0.3037821496024666
TEST_07129,0.14383940710615278
TEST_07130,0.32095993298030845
TEST_07131,0.09998945629944014
TEST_07132,0.2823747480883419
TEST_07133,0.20681786281327835
TEST_07134,0.1371634915110787
TEST_07135,0.3228896314302837
TEST_07136,0.2394090314402335
TEST_07137,0.27562562108887123
TEST_07138,0.1586705726580202
TEST_07139,0.002799618321237558
TEST_07140,0.19794228550136167
TEST_07141,0.23974863098035548
TEST_07142,0.0028729662046888863
TEST_07143,0.44182791332977556
TEST_07144,0.20829623755022147
TEST_07145,0.15401616872249346
TEST_07146,0.24690043572920828
TEST_07147,0.627447880446802
TEST_07148,0.3596875323088228
TEST_07149,0.43802219766756156
TEST_07150,0.30819616877266454
TEST_07151,0.2919761421683201
TEST_07152,0.0028097412287536316
TEST_07153,0.45750513421393296
TEST_07154,0.2008158655986431
TEST_07155,0.4190510367958771
TEST_07156,0.002841887558400848
TEST_07157,0.24907216860414969
TEST_07158,0.40974996146951503
TEST_07159,0.23462945438792282
TEST_07160,0.2941355315528121
TEST_07161,0.4906389630030782
TEST_07162,0.23313316710929602
TEST_07163,0.2643040426424638
TEST_07164,0.22982145253085065
TEST_07165,0.44334232221833725
TEST_07166,0.20696723514918114
TEST_07167,0.39743778052710954
TEST_07168,0.37853799730010457
TEST_07169,0.33255638588045716
TEST_07170,0.17667788679391844
TEST_07171,0.1888156614294498
TEST_07172,0.33250037551086015
TEST_07173,0.367620656313706
TEST_07174,0.41452380927275356
TEST_07175,0.34946386702224397
TEST_07176,0.44084038870463854
TEST_07177,0.0027101550297117115
TEST_07178,0.2779560400407684
TEST_07179,0.15392951493896279
TEST_07180,0.2750365161796691
TEST_07181,0.4219098198757465
TEST_07182,0.3112689338651118
TEST_07183,0.35475139100751396
TEST_07184,0.21965349789921274
TEST_07185,0.23513003549692443
TEST_07186,0.39093653780544335
TEST_07187,0.22416079771513314
TEST_07188,0.42465720777169147
TEST_07189,0.31328606037884715
TEST_07190,0.37199655633351525
TEST_07191,0.25295419515637035
TEST_07192,0.3539880849568644
TEST_07193,0.26348999436207476
TEST_07194,0.2464166310716444
TEST_07195,0.3062803110753603
TEST_07196,0.16032045093276406
TEST_07197,0.49565145380043274
TEST_07198,0.5331457052074682
TEST_07199,0.35513472013705066
TEST_07200,0.17838730922722934
TEST_07201,0.2516927329700019
TEST_07202,0.20561102299299355
TEST_07203,0.25717600123059586
TEST_07204,0.24378398601479273
TEST_07205,0.4387771578477405
TEST_07206,0.2883891989146253
TEST_07207,0.0026938200663031314
TEST_07208,0.3401018725015252
TEST_07209,0.4604807368554476
TEST_07210,0.1617723539761338
TEST_07211,0.13779538394550636
TEST_07212,0.24574164033564866
TEST_07213,0.12359279670096018
TEST_07214,0.31908451299967544
TEST_07215,0.12737493710715106
TEST_07216,0.299324195623296
TEST_07217,0.12531987561061425
TEST_07218,0.08935819232406184
TEST_07219,0.26374428700062363
TEST_07220,0.14462460853244416
TEST_07221,0.17259837668405392
TEST_07222,0.16740638002980407
TEST_07223,0.40824553548875003
TEST_07224,0.3684101027786137
TEST_07225,0.3729072145557949
TEST_07226,0.2508026216521495
TEST_07227,0.2557242577230057
TEST_07228,0.4544957428131336
TEST_07229,0.2828405976199626
TEST_07230,0.36169727877987135
TEST_07231,0.15732683163660438
TEST_07232,0.3216848310559244
TEST_07233,0.0027990400693507565
TEST_07234,0.4702062291681147
TEST_07235,0.3517611326065271
TEST_07236,0.17051972012767297
TEST_07237,0.2138097872999434
TEST_07238,0.2217288652535866
TEST_07239,0.4517305929736052
TEST_07240,0.31076126424908534
TEST_07241,0.19090991144398423
TEST_07242,0.1915336869057054
TEST_07243,0.09981080084166882
TEST_07244,0.003053975891477574
TEST_07245,0.211980270354722
TEST_07246,0.3051432117903632
TEST_07247,0.07146085183346133
TEST_07248,0.37788740174861835
TEST_07249,0.3114809391269623
TEST_07250,0.3117852533159249
TEST_07251,0.0026711214015141603
TEST_07252,0.07366014676059576
TEST_07253,0.0028246931869063767
TEST_07254,0.2689126563347209
TEST_07255,0.23394986127578943
TEST_07256,0.4378467307228856
TEST_07257,0.20619504259812332
TEST_07258,0.2412811572937135
TEST_07259,0.23598949119975965
TEST_07260,0.36121082938254256
TEST_07261,0.002808045219902514
TEST_07262,0.265164206604697
TEST_07263,0.13144805181109412
TEST_07264,0.38987674930907773
TEST_07265,0.0026423821573079674
TEST_07266,0.19641145535613275
TEST_07267,0.002918430835881924
TEST_07268,0.00287280571155809
TEST_07269,0.019893145942286028
TEST_07270,0.41531027837101564
TEST_07271,0.3790425738781037
TEST_07272,0.040053292256850635
TEST_07273,0.12074916106653055
TEST_07274,0.30029452693011266
TEST_07275,0.002761424658029533
TEST_07276,0.5084713358635433
TEST_07277,0.41549740290315473
TEST_07278,0.4584261571538183
TEST_07279,0.00292268576691861
TEST_07280,0.002814267340244256
TEST_07281,0.3213584530427373
TEST_07282,0.49524895562679727
TEST_07283,0.2376318432973646
TEST_07284,0.40067380257103463
TEST_07285,0.35960701302942283
TEST_07286,0.34142314636028626
TEST_07287,0.1968023409177828
TEST_07288,0.2847411584828829
TEST_07289,0.24731513090953297
TEST_07290,0.500162054023517
TEST_07291,0.4434110524173279
TEST_07292,0.5156530448319856
TEST_07293,0.530613934976426
TEST_07294,0.002909760018219954
TEST_07295,0.12043419810781927
TEST_07296,0.3090581228223783
TEST_07297,0.37750087664951326
TEST_07298,0.002815086565578012
TEST_07299,0.34590182978927775
TEST_07300,0.0027970057360810186
TEST_07301,0.5220124637772843
TEST_07302,0.2435816561798561
TEST_07303,0.4364939009584273
TEST_07304,0.1668851119145619
TEST_07305,0.0834794479508322
TEST_07306,0.11769430796561725
TEST_07307,0.4997518104460654
TEST_07308,0.257687592617198
TEST_07309,0.25602153902969654
TEST_07310,0.228800436383029
TEST_07311,0.2216933053522777
TEST_07312,0.4669443767125828
TEST_07313,0.295459215279498
TEST_07314,0.16734408078511873
TEST_07315,0.0026750503431119967
TEST_07316,0.3023534011875644
TEST_07317,0.4524190660184303
TEST_07318,0.13844272040219627
TEST_07319,0.4899975405792327
TEST_07320,0.0027490994732259433
TEST_07321,0.4024121390068259
TEST_07322,0.39932304401680896
TEST_07323,0.08556468774537353
TEST_07324,0.2776157989791686
TEST_07325,0.522480817897999
TEST_07326,0.2678906323124491
TEST_07327,0.18361477105583623
TEST_07328,0.544894770718552
TEST_07329,0.29729377778256766
TEST_07330,0.15073857947178884
TEST_07331,0.3114761285327937
TEST_07332,0.09696057150945668
TEST_07333,0.002769781820878111
TEST_07334,0.0027626101225846187
TEST_07335,0.48658673266854624
TEST_07336,0.30976905214917
TEST_07337,0.29381216434409496
TEST_07338,0.39436001016676536
TEST_07339,0.4624998298812595
TEST_07340,0.4684404916286455
TEST_07341,0.2037645681837741
TEST_07342,0.24774971683949537
TEST_07343,0.32739499247292214
TEST_07344,0.3646892752633386
TEST_07345,0.4243176019285296
TEST_07346,0.293217329717124
TEST_07347,0.25371534192688705
TEST_07348,0.00287505976056249
TEST_07349,0.38391610289138944
TEST_07350,0.23855607606064247
TEST_07351,0.5482847600268113
TEST_07352,0.18833229966441925
TEST_07353,0.03908336234915579
TEST_07354,0.4933744361530126
TEST_07355,0.0027702926241059906
TEST_07356,0.0027529176011641936
TEST_07357,0.3023379277337375
TEST_07358,0.22638144458503728
TEST_07359,0.3880131489323069
TEST_07360,0.3891363651097236
TEST_07361,0.0028557765277413415
TEST_07362,0.37367659983437584
TEST_07363,0.25070093941576244
TEST_07364,0.3942576490388757
TEST_07365,0.13364318501288658
TEST_07366,0.3935485170271882
TEST_07367,0.4802098226030652
TEST_07368,0.16957105680347123
TEST_07369,0.46844637132207567
TEST_07370,0.3313287535477345
TEST_07371,0.39553420275918316
TEST_07372,0.43319688951325697
TEST_07373,0.43964039177126235
TEST_07374,0.0026890202143987274
TEST_07375,0.4531091600201032
TEST_07376,0.3593207952888744
TEST_07377,0.2369328007795995
TEST_07378,0.4738225259156832
TEST_07379,0.24868799760843688
TEST_07380,0.15518847741444322
TEST_07381,0.21788417946736874
TEST_07382,0.1311923448671822
TEST_07383,0.3396564770545477
TEST_07384,0.1777845909955046
TEST_07385,0.2404258169773659
TEST_07386,0.0028093456821722314
TEST_07387,0.4822800168887417
TEST_07388,0.2385892555062668
TEST_07389,0.003144126490179141
TEST_07390,0.28403567529349927
TEST_07391,0.13147446528620363
TEST_07392,0.5017682516172091
TEST_07393,0.0026584946579447316
TEST_07394,0.1954441627099726
TEST_07395,0.1541967167400791
TEST_07396,0.14381962716755725
TEST_07397,0.2513232256127024
TEST_07398,0.5108086073664931
TEST_07399,0.3383171495212167
TEST_07400,0.38539225301007674
TEST_07401,0.060112249002588505
TEST_07402,0.41449498869294943
TEST_07403,0.2977462243352448
TEST_07404,0.26426497749648586
TEST_07405,0.1794957963466699
TEST_07406,0.22196533714810696
TEST_07407,0.24441730295411304
TEST_07408,0.2957008870523077
TEST_07409,0.002825056115343318
TEST_07410,0.17284721642350742
TEST_07411,0.2863435905340027
TEST_07412,0.0027463321015873204
TEST_07413,0.0027079882982502844
TEST_07414,0.3420511018024538
TEST_07415,0.2775795254865905
TEST_07416,0.47833416533321726
TEST_07417,0.4470111242096818
TEST_07418,0.3260691804755418
TEST_07419,0.3151274637895026
TEST_07420,0.32143166110828647
TEST_07421,0.36124481636308636
TEST_07422,0.2035153738150668
TEST_07423,0.31924481642414226
TEST_07424,0.30759259586462734
TEST_07425,0.32554530188877473
TEST_07426,0.48055716461407916
TEST_07427,0.443384523695149
TEST_07428,0.2986316984585721
TEST_07429,0.26537483860752425
TEST_07430,0.3199058265319573
TEST_07431,0.3239666257621935
TEST_07432,0.2951508574452983
TEST_07433,0.25937926076321705
TEST_07434,0.28772581099861233
TEST_07435,0.23824935789940915
TEST_07436,0.29681314729690345
TEST_07437,0.4235116449816888
TEST_07438,0.4419674302437002
TEST_07439,0.31387451347850265
TEST_07440,0.21256840504244434
TEST_07441,0.5880292503050844
TEST_07442,0.10396086759801998
TEST_07443,0.20003798635792924
TEST_07444,0.0029222075416840587
TEST_07445,0.3741406333763082
TEST_07446,0.21093810439560445
TEST_07447,0.19550872290269355
TEST_07448,0.2684506681096053
TEST_07449,0.09791401827897624
TEST_07450,0.47778185143305313
TEST_07451,0.4290950243489706
TEST_07452,0.4353231600395054
TEST_07453,0.0026768920172370375
TEST_07454,0.2166854243727256
TEST_07455,0.21871514895010194
TEST_07456,0.002728505866136717
TEST_07457,0.291417549050787
TEST_07458,0.5472175391346413
TEST_07459,0.17323923776843853
TEST_07460,0.0027455776286907196
TEST_07461,0.3138781006757271
TEST_07462,0.48603449711245383
TEST_07463,0.11179324516829066
TEST_07464,0.0027361959128188516
TEST_07465,0.2804232168037599
TEST_07466,0.27288144114145446
TEST_07467,0.30632179313920216
TEST_07468,0.3328422360726679
TEST_07469,0.358622312459352
TEST_07470,0.10906402538553372
TEST_07471,0.4379160228093769
TEST_07472,0.0690557808185285
TEST_07473,0.3356166563437477
TEST_07474,0.473888620007657
TEST_07475,0.0028038286082110214
TEST_07476,0.3626393528551436
TEST_07477,0.059553839166279515
TEST_07478,0.24999355729278983
TEST_07479,0.29987461002182325
TEST_07480,0.2350706210026079
TEST_07481,0.3929273202155189
TEST_07482,0.4837397124162215
TEST_07483,0.23759895559279784
TEST_07484,0.24105517366547663
TEST_07485,0.4797409943832637
TEST_07486,0.054519227889455735
TEST_07487,0.0029645671188619953
TEST_07488,0.0027717499139924915
TEST_07489,0.3575362268749559
TEST_07490,0.11154978863808722
TEST_07491,0.34294010126323254
TEST_07492,0.2952381658429693
TEST_07493,0.24950784094656153
TEST_07494,0.36506565516769196
TEST_07495,0.3481346469278286
TEST_07496,0.35401801886280276
TEST_07497,0.0028441032862179957
TEST_07498,0.06642656618604793
TEST_07499,0.13550592418342206
TEST_07500,0.21486532509256107
TEST_07501,0.23509360062774948
TEST_07502,0.16124143113978912
TEST_07503,0.32795126078975034
TEST_07504,0.3591859366140354
TEST_07505,0.0028855962742191914
TEST_07506,0.2823196480300528
TEST_07507,0.1733369947025916
TEST_07508,0.30323118057931886
TEST_07509,0.002775658480637827
TEST_07510,0.39172558664901014
TEST_07511,0.23875059129622195
TEST_07512,0.31641182048927
TEST_07513,0.241450187413552
TEST_07514,0.3170510055766761
TEST_07515,0.30343169785882707
TEST_07516,0.4948366095294966
TEST_07517,0.25744877120148457
TEST_07518,0.1710169898424309
TEST_07519,0.055557132561079206
TEST_07520,0.0028211360017342136
TEST_07521,0.357615904999116
TEST_07522,0.20331667455538519
TEST_07523,0.3071660960103982
TEST_07524,0.0027022005356450787
TEST_07525,0.19605970601007883
TEST_07526,0.09514053734532724
TEST_07527,0.3046136121241176
TEST_07528,0.23652680820542837
TEST_07529,0.14235348162734204
TEST_07530,0.22797067592233966
TEST_07531,0.2251767014629245
TEST_07532,0.3312538962407421
TEST_07533,0.21418865262381395
TEST_07534,0.10940717433354866
TEST_07535,0.38346084657303586
TEST_07536,0.09877045627086177
TEST_07537,0.2196695179420718
TEST_07538,0.003113788284923603
TEST_07539,0.21962927385149167
TEST_07540,0.2485495740172143
TEST_07541,0.15984530155373855
TEST_07542,0.338751773473639
TEST_07543,0.3445604684113684
TEST_07544,0.2712138373862624
TEST_07545,0.20102266402322755
TEST_07546,0.39205893422910804
TEST_07547,0.06479460531855535
TEST_07548,0.4506557832802425
TEST_07549,0.394179972431631
TEST_07550,0.0028021067987026955
TEST_07551,0.2083842750818071
TEST_07552,0.19548162318392467
TEST_07553,0.2176101284065039
TEST_07554,0.30512039025593013
TEST_07555,0.5050883784951232
TEST_07556,0.5052935360556143
TEST_07557,0.15150531758569163
TEST_07558,0.21864932575089704
TEST_07559,0.506746734901522
TEST_07560,0.32677269816858207
TEST_07561,0.3225600392070479
TEST_07562,0.4622022553753083
TEST_07563,0.25775390495567585
TEST_07564,0.31519281519825504
TEST_07565,0.2662102564630285
TEST_07566,0.437237427173477
TEST_07567,0.030467552921949918
TEST_07568,0.37526963770545696
TEST_07569,0.44267856216475143
TEST_07570,0.35285201842934666
TEST_07571,0.19819859945489546
TEST_07572,0.1979054712392665
TEST_07573,0.4751334455804745
TEST_07574,0.4104042724204243
TEST_07575,0.002738548781913092
TEST_07576,0.42793111758691116
TEST_07577,0.39034076597085043
TEST_07578,0.2977859676980387
TEST_07579,0.32255328424232055
TEST_07580,0.3322419279023745
TEST_07581,0.30858107082370345
TEST_07582,0.34873952429409333
TEST_07583,0.07605921331414617
TEST_07584,0.4663222402312008
TEST_07585,0.46025780943867417
TEST_07586,0.30589709814704735
TEST_07587,0.13112761795838462
TEST_07588,0.4421390762980224
TEST_07589,0.417344806456248
TEST_07590,0.47614322782644325
TEST_07591,0.17008939285501157
TEST_07592,0.0026785017780067656
TEST_07593,0.0028253413641529477
TEST_07594,0.17271542840677262
TEST_07595,0.2681863348302458
TEST_07596,0.47350121596941136
TEST_07597,0.30893399549133227
TEST_07598,0.29213849004605635
TEST_07599,0.3742780019021943
TEST_07600,0.16083221147840504
TEST_07601,0.2341588682404518
TEST_07602,0.1634108674383399
TEST_07603,0.4091379688785202
TEST_07604,0.43762456600042376
TEST_07605,0.38581263123399867
TEST_07606,0.3478545983523461
TEST_07607,0.20800113648484692
TEST_07608,0.03157833824927482
TEST_07609,0.4823864113402482
TEST_07610,0.1114961513609923
TEST_07611,0.1714076188090108
TEST_07612,0.5036827803669628
TEST_07613,0.2747203065701581
TEST_07614,0.11610302187945507
TEST_07615,0.0027893575317581958
TEST_07616,0.3211216788056038
TEST_07617,0.21547439034183846
TEST_07618,0.09348891814118893
TEST_07619,0.132433909593513
TEST_07620,0.21185035484424683
TEST_07621,0.41781445112742366
TEST_07622,0.46558454890757145
TEST_07623,0.21537574987910843
TEST_07624,0.2917661130317877
TEST_07625,0.2928705769519761
TEST_07626,0.4303899533644232
TEST_07627,0.45957788757643864
TEST_07628,0.15848356911029532
TEST_07629,0.20494135381811562
TEST_07630,0.24963326771848182
TEST_07631,0.15744136468428635
TEST_07632,0.09682624681684192
TEST_07633,0.431980018639657
TEST_07634,0.0614519998866877
TEST_07635,0.45839806849435216
TEST_07636,0.3087774490068018
TEST_07637,0.44279984269195316
TEST_07638,0.19021774750273374
TEST_07639,0.22696254408788838
TEST_07640,0.28495090951079766
TEST_07641,0.056036573838278377
TEST_07642,0.0031608995987801327
TEST_07643,0.3226038557492449
TEST_07644,0.4845074512396179
TEST_07645,0.002778315923062072
TEST_07646,0.1338588957461708
TEST_07647,0.25555797281635667
TEST_07648,0.380145528243034
TEST_07649,0.06043004102163058
TEST_07650,0.002967689316244886
TEST_07651,0.06959939398525758
TEST_07652,0.0028157176050006647
TEST_07653,0.4763096308864917
TEST_07654,0.1821388946524537
TEST_07655,0.057460337476871494
TEST_07656,0.3772447889613125
TEST_07657,0.28255810614933663
TEST_07658,0.42611459952703024
TEST_07659,0.27513605163091365
TEST_07660,0.06443688459588617
TEST_07661,0.3264246945395055
TEST_07662,0.28538337964515653
TEST_07663,0.44550488493425533
TEST_07664,0.5183451366025746
TEST_07665,0.2572004654011475
TEST_07666,0.1387468401318724
TEST_07667,0.3301211832785214
TEST_07668,0.47734295612116523
TEST_07669,0.12176420013575491
TEST_07670,0.05496034648123688
TEST_07671,0.14879892173887965
TEST_07672,0.4787481587202386
TEST_07673,0.18532423774809312
TEST_07674,0.397211477056416
TEST_07675,0.48283906041396824
TEST_07676,0.08931454990264992
TEST_07677,0.23162201226564194
TEST_07678,0.3674965194483709
TEST_07679,0.4671072944815824
TEST_07680,0.39468180452999835
TEST_07681,0.3249101423527294
TEST_07682,0.0027441268866101065
TEST_07683,0.4742499893925459
TEST_07684,0.4444850186770997
TEST_07685,0.45363324441628583
TEST_07686,0.18594124016092947
TEST_07687,0.4486793110026708
TEST_07688,0.002709572785357688
TEST_07689,0.0027875976355423225
TEST_07690,0.2321426974879057
TEST_07691,0.38931308597424163
TEST_07692,0.3296343672862319
TEST_07693,0.20421100943473303
TEST_07694,0.2443377526303493
TEST_07695,0.19978529204755158
TEST_07696,0.43731431673672777
TEST_07697,0.22623294173917918
TEST_07698,0.002895009130600251
TEST_07699,0.45448285762289753
TEST_07700,0.11434286618322273
TEST_07701,0.27663422102440244
TEST_07702,0.2705707209957028
TEST_07703,0.32125659049966354
TEST_07704,0.0026751368010342023
TEST_07705,0.03218550616425243
TEST_07706,0.0028389670000887523
TEST_07707,0.341658175786636
TEST_07708,0.0028047894193710715
TEST_07709,0.3665956325412131
TEST_07710,0.20389062938314356
TEST_07711,0.3773927617199297
TEST_07712,0.0028480745009023365
TEST_07713,0.3692089273297807
TEST_07714,0.2733386270417693
TEST_07715,0.2863688590802611
TEST_07716,0.05826465133653801
TEST_07717,0.3221314961789124
TEST_07718,0.0027500285697798815
TEST_07719,0.0028000007730054803
TEST_07720,0.1721486551203838
TEST_07721,0.5633769570462882
TEST_07722,0.5099133282265806
TEST_07723,0.3810138551001636
TEST_07724,0.49950865783478227
TEST_07725,0.11302250246998495
TEST_07726,0.3612022300419882
TEST_07727,0.30964878745166435
TEST_07728,0.002768809637023328
TEST_07729,0.14443672626133566
TEST_07730,0.40133274508911554
TEST_07731,0.2916543254383443
TEST_07732,0.13377014038633375
TEST_07733,0.28983825070847546
TEST_07734,0.31879439869375453
TEST_07735,0.34286851532984186
TEST_07736,0.21725215225420236
TEST_07737,0.38778342156851486
TEST_07738,0.255546765556826
TEST_07739,0.5444738738697067
TEST_07740,0.16037748737514887
TEST_07741,0.05775916003540173
TEST_07742,0.20011007939659026
TEST_07743,0.4052423362716446
TEST_07744,0.38933124297645205
TEST_07745,0.0028089205685291672
TEST_07746,0.48902655126922046
TEST_07747,0.002729067822782027
TEST_07748,0.3823247629788077
TEST_07749,0.002637479341415698
TEST_07750,0.21017214274993085
TEST_07751,0.40280716666984423
TEST_07752,0.16691609828927007
TEST_07753,0.45389670570422136
TEST_07754,0.20645331149417362
TEST_07755,0.2087155866380334
TEST_07756,0.27615635783711284
TEST_07757,0.2641357648179069
TEST_07758,0.22757831042930843
TEST_07759,0.01988558316664888
TEST_07760,0.16402531641003124
TEST_07761,0.17768407716654838
TEST_07762,0.32481359620026806
TEST_07763,0.117475057775496
TEST_07764,0.002666646631427286
TEST_07765,0.32700036146185985
TEST_07766,0.29592466980417115
TEST_07767,0.265905800127671
TEST_07768,0.09258546338615789
TEST_07769,0.12560996761484688
TEST_07770,0.002702760694513186
TEST_07771,0.30929740442175474
TEST_07772,0.1261785186843371
TEST_07773,0.45307382618872233
TEST_07774,0.49336264494177384
TEST_07775,0.37364880133360334
TEST_07776,0.002752576094301227
TEST_07777,0.46249331087998813
TEST_07778,0.3021323350753584
TEST_07779,0.2568668496733574
TEST_07780,0.3169680160358415
TEST_07781,0.08644511652962088
TEST_07782,0.24024011541890591
TEST_07783,0.3402668235970151
TEST_07784,0.002659139356330611
TEST_07785,0.2190765300851506
TEST_07786,0.2775553591786679
TEST_07787,0.38203244294610084
TEST_07788,0.10367665652481049
TEST_07789,0.22641475870858496
TEST_07790,0.4769091821002438
TEST_07791,0.2517487418520668
TEST_07792,0.0027129454284523587
TEST_07793,0.30704424496595645
TEST_07794,0.25190685563852094
TEST_07795,0.29830274841513077
TEST_07796,0.2399418627881813
TEST_07797,0.2633143854818054
TEST_07798,0.6187357666592059
TEST_07799,0.00273986543188122
TEST_07800,0.19629235228895298
TEST_07801,0.07510245980646917
TEST_07802,0.26084874088287524
TEST_07803,0.002796813416648468
TEST_07804,0.15914137280174018
TEST_07805,0.44314301156371094
TEST_07806,0.4071512451060499
TEST_07807,0.002844708168798347
TEST_07808,0.3286426343562199
TEST_07809,0.2116342606914415
TEST_07810,0.5686410031205494
TEST_07811,0.2602933247375701
TEST_07812,0.3054228101227805
TEST_07813,0.24006327723217047
TEST_07814,0.45975345574340376
TEST_07815,0.19452717936312608
TEST_07816,0.46214604493562206
TEST_07817,0.4764420499298213
TEST_07818,0.2539965792112743
TEST_07819,0.3637346049965146
TEST_07820,0.21770540927950424
TEST_07821,0.30514136923236246
TEST_07822,0.4605033738159399
TEST_07823,0.3895168919633366
TEST_07824,0.527965805175254
TEST_07825,0.453129729485033
TEST_07826,0.0029144188520463807
TEST_07827,0.35815298063166373
TEST_07828,0.09955635551215128
TEST_07829,0.28871450056231446
TEST_07830,0.19900264052731287
TEST_07831,0.002729735019551953
TEST_07832,0.0028151993129610295
TEST_07833,0.11857344293229238
TEST_07834,0.27092313266865264
TEST_07835,0.12102835716245303
TEST_07836,0.4791766789789066
TEST_07837,0.48593832313624397
TEST_07838,0.4972453948899198
TEST_07839,0.3374397715566253
TEST_07840,0.37714914046583287
TEST_07841,0.05926916942818857
TEST_07842,0.2635200103239994
TEST_07843,0.47140805185327944
TEST_07844,0.07582098161094374
TEST_07845,0.20759241790825364
TEST_07846,0.4834214276957311
TEST_07847,0.3127531098296116
TEST_07848,0.002832796784785979
TEST_07849,0.496662779199758
